sing_id,subject,singer,앨범 종류,발매일,장르,스타일,기획사,유통사
90412971,Stay Gold,방탄소년단,정규,2020.07.15,J-POP,팝,BIGHIT MUSIC,YG PLUS
90411951,Summer!,수퍼비 & UNEDUCATED KID & 트웰브 (twlv) & Yuzion,싱글,2020.06.19,랩/힙합,랩,"영앤리치 레코즈, 딩고뮤직",Dreamus
90407062,떠날거야 (Feat. Hyangs of 설레게),OuiOui (위위),싱글,2020.06.19,인디,알앤비,(주)인플래닛,"지니뮤직, Stone Music Entertainment"
90402215,Love Me More,하선호 (Sandy),싱글,2020.06.19,댄스/팝,댄스 팝,업보트 엔터테인먼트,지니뮤직
80575406,Bo Peep Bo Peep,티아라 (T-ara),정규,2009.11.27,댄스/팝,댄스 팝,코어콘텐츠미디어,Various
82464704,여름안에서 (Feat. 지조),소진 (Sojin),싱글,2013.08.09,댄스/팝,댄스 팝,"카카오엔터테인먼트, 제이원파트너스",카카오엔터테인먼트
90413561,할무니,김호중,싱글,2020.06.20,성인가요,트로트,생각을보여주는엔터테인먼트,카카오엔터테인먼트
90413931,히트다 히트,KYT (코요태),싱글,2020.06.20,댄스/팝,댄스 팝,(주)케이와이티 엔터테인먼트,"지니뮤직, Stone Music Entertainment"
60955560,슬픈 다짐 (Remix),다비치,싱글,2008.04.02,댄스/팝,댄스 팝,코어콘텐츠미디어,Dreamus
77054081,내사랑 울보,SG워너비,정규,2009.04.16,발라드,발라드,아이에스엔터미디어그룹,"지니뮤직, Stone Music Entertainment"
74333200,나쁜 여자야,FTISLAND (FT아일랜드),EP(미니),2009.02.11,댄스/팝,락 발라드,FNC엔터테인먼트,카카오엔터테인먼트
76498802,사랑끄트머리 (Feat.장근이),지아 (Zia),EP(미니),2009.04.02,발라드,발라드,,씨에스해피엔터테인먼트
80813595,미쳤나봐,씨야 (SeeYa),싱글,2010.09.06,발라드,발라드,넥스타엔터테인먼트,"지니뮤직, Stone Music Entertainment"
90413704,CAN'T STOP THE FEELING! (스타디움 버스킹 Ver.),헨리 (HENRY),싱글,2020.06.21,댄스/팝,팝,JTBC / JTBC Studios,카카오엔터테인먼트
16277053,실연,코요태,정규,1999.11.06,댄스/팝,댄스 팝,,RIAK
90413910,당연한 것들,이적,정규,2020.11.11,댄스/팝,발라드,뮤직팜,카카오엔터테인먼트
16171327,혼자하는 사랑,Ann One,정규,2022.07.19,알앤비/소울,어반,Babylon Records,Sony Music
90412885,원펀맨 (Feat. DJ DREV),올티 (Olltii),싱글,2020.06.21,랩/힙합,힙합,주식회사 포스웨이,"지니뮤직, Stone Music Entertainment"
16255688,천생연분,솔리드,정규,1996.04,댄스/팝,댄스 팝,,RIAK
16121382,사랑만들기,파파야 (Papaya),정규,2001.05.22,댄스/팝,댄스 팝,노트뮤직,NHN벅스
69779868,My Style (Hidden Track),브라운아이드걸스,싱글,2008.10.30,댄스/팝,댄스 팝,카카오엔터테인먼트,Dreamus
90413965,You're Cold (더 많이 사랑한 쪽이 아프대),헤이즈 (Heize),OST,2020.06.21,OST,알앤비,모스트콘텐츠,NHN벅스
90413584,다른 누구 말고 너야,김나영,싱글,2020.06.21,발라드,발라드,네버랜드엔터테인먼트,카카오엔터테인먼트
90413839,결혼생각 (Feat. 코스믹 걸 (Cosmic Girl)),산이 (San E),EP(미니),2020.06.21,랩/힙합,랩,세임사이드컴퍼니,"지니뮤직, Stone Music Entertainment"
16171553,친구여 (Feat 인순이),조pd (ZoPD),정규,2004.03.23,랩/힙합,랩,라임뮤직,카카오엔터테인먼트
90413956,어느 60대 노부부의 이야기,김호중,컴필레이션,2020.06.20,성인가요,트로트,한국방송공사,카카오엔터테인먼트
88112625,어쩌나,세븐틴 (Seventeen),EP(미니),2018.07.16,댄스/팝,댄스 팝,플레디스엔터테인먼트,카카오엔터테인먼트
89278372,HIT,세븐틴 (Seventeen),정규,2019.09.16,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
90412811,MY Way,김호중,컴필레이션,2020.06.19,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
90413944,너의 계절이 되어줄게 (컴패션 어꽃피 테마송),제이레빗 (J Rabbit) & 김영우 (스윗소로우),싱글,2020.06.21,인디,댄스 팝,한국컴패션,YG PLUS
90417654,이제 나만 믿어요 (Piano by 조영수),임영웅,싱글,2020.06.22,성인가요,트로트,"티조컬처앤컨텐츠, 뉴에라프로젝트",카카오엔터테인먼트
90405681,Left & Right,세븐틴 (Seventeen),EP(미니),2020.06.22,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
90405680,Fearless,세븐틴 (Seventeen),EP(미니),2020.06.22,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
90405682,좋겠다,세븐틴 (Seventeen),EP(미니),2020.06.22,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
90405683,My My,세븐틴 (Seventeen),EP(미니),2020.06.22,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
90405684,어른 아이,세븐틴 (Seventeen),EP(미니),2020.06.22,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
90405685,같이 가요,세븐틴 (Seventeen),EP(미니),2020.06.22,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
90252975,마법의 성,임영웅,컴필레이션,2020.05.22,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
90419054,ONE (Lucid Dream),골든차일드,EP(미니),2020.06.23,댄스/팝,댄스 팝,울림 엔터테인먼트,카카오엔터테인먼트
90420188,비♡ (Feat. 이나은 (에이프릴)),라비 (RAVI),싱글,2020.06.23,발라드,발라드,그루블린,워너뮤직코리아
90421186,RUN,릴러말즈 (Leellamarz) & Panda Gomm,싱글,2020.06.23,랩/힙합,랩,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
90419099,술도 못하는데,주호,싱글,2020.06.23,발라드,발라드,IN A MILLION,워너뮤직코리아
90421187,DONE (Feat. Jayci Yucca & Skinny Brown),릴러말즈 (Leellamarz) & Panda Gomm,싱글,2020.06.23,랩/힙합,랩,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
89294250,아로하,다비치,정규,2020.04.16,,반주음악,뮤직마루,핑거스탭
90429926,붙잡을 수가 없잖아,오왠 (O.WHEN),EP(미니),2020.06.24,인디,발라드,DH PLAY 엔터테인먼트,카카오엔터테인먼트
90429925,Love You,오왠 (O.WHEN),EP(미니),2020.06.24,인디,발라드,DH PLAY 엔터테인먼트,카카오엔터테인먼트
86332983,뚝뚝뚝 (With 예슬),Standing Egg (스탠딩 에그),싱글,2016.06.07,인디,발라드,본엔터테인먼트,카카오엔터테인먼트
90429927,같은 사람,오왠 (O.WHEN),EP(미니),2020.06.24,인디,발라드,DH PLAY 엔터테인먼트,카카오엔터테인먼트
90418790,Do It For Love (Feat. 죠지),THAMA (따마),싱글,2020.06.24,랩/힙합,알앤비,아메바컬쳐,"지니뮤직, Stone Music Entertainment"
81251058,비를 내려줘요,린 (LYn),싱글,2012.03.05,발라드,발라드,뮤직앤뉴,뮤직앤뉴
83863956,비와 당신,미(MIIII),OST,2015.04.17,발라드,발라드,Stone Music Entertainment,지니뮤직
82872166,12시 30분,비스트 (Beast),EP(미니),2014.10.20,댄스/팝,댄스 팝,CUBE ENTERTAINMENT,카카오엔터테인먼트
16160296,Lie,화요비,정규,2000.05,알앤비/소울,알앤비,케이앤씨뮤직,Dreamus
16128787,여우비,쿨 (COOL),정규,2002.07.04,댄스/팝,발라드,이민희,지니뮤직
87540955,비가 내리던 어느날,어쿠루브,싱글,2017.11.13,인디,발라드,브릿지미디어,카카오엔터테인먼트
81872803,비오는 날엔 (Feat. 어쿠스틱 콜라보),노블레스 (Noblesse),정규,2013.04.24,랩/힙합,랩,,다날엔터테인먼트
88045360,길에서,양요섭,OST,2018.06.17,발라드,발라드,PLAYLIST,카카오엔터테인먼트
82173295,오래전 그날,윤종신 & 이적,싱글,2013.12.11,발라드,발라드,미스틱89,Dreamus
81458964,Blue Rain 2012,걸스데이 (Girl's Day),싱글,2012.08.27,발라드,발라드,INS엔터테인먼트,카카오엔터테인먼트
86890346,소나기,아이오아이 (I.O.I),싱글,2017.01.18,발라드,발라드,Stone Music Entertainment,지니뮤직
82655784,Thinking out Loud,Ed Sheeran,정규,2018.06.09,팝,팝,The Real Deal Records,플럭서스
87941883,Better Now,Post Malone,EP(미니),2018.08.06,팝,팝,2018 Dj Moodz,플럭서스
90437653,달을 따라 걷다 보면,정승환,싱글,2020.06.25,발라드,발라드,MAD SOUL CHILD,카카오엔터테인먼트
90431431,Dishes,Lauv,EP(미니),2020.06.25,팝,팝,뮤직테이블,NHN벅스
90431432,Mine (You Can't Find Love in Mollywood),Lauv,EP(미니),2020.06.25,팝,팝,뮤직테이블,NHN벅스
90431433,Miss Me,Lauv,EP(미니),2020.06.25,팝,팝,뮤직테이블,NHN벅스
90431434,Love Somebody,Lauv,EP(미니),2020.06.25,팝,팝,뮤직테이블,NHN벅스
42285793,사랑했잖아,이승기,스페셜,2006.09.12,발라드,발라드,,후크엔터테인먼트
86751384,또 생각이 나서 (With 임창정),알리 (ALi),싱글,2016.11.21,발라드,발라드,쥬스엔터테인먼트,카카오엔터테인먼트
86892643,어디선가 언젠가,성시경,OST,2016.12.08,발라드,발라드,젤리피쉬엔터테인먼트,카카오엔터테인먼트
56514585,나비야,하동균,정규,2008.02.12,발라드,발라드,카카오엔터테인먼트,카카오엔터테인먼트
16158277,난 너에게,샤크라,정규,2003.08.21,댄스/팝,댄스 팝,,
76758548,Diva,애프터스쿨 (After School),싱글,2009.04.09,댄스/팝,댄스 팝,"카카오엔터테인먼트, 플레디스엔터테인먼트",카카오엔터테인먼트
90443299,How You Like That,BLACKPINK,싱글,2020.06.26,댄스/팝,댄스 팝,YG Entertainment,YG PLUS
90442969,듀엣,넬 (Nell),싱글,2020.06.26,댄스/팝,팝 락,스페이스보헤미안,카카오엔터테인먼트
16187658,Super Star,쥬얼리 (Jewelry),정규,2005.03.15,댄스/팝,댄스 팝,스타제국,카카오엔터테인먼트
90444453,오래 오래 (ORE ORE),KIRIN (기린) & Hoody (후디),싱글,2020.06.27,댄스/팝,댄스 팝,8BallTown,"지니뮤직, Stone Music Entertainment"
16266244,너를 사랑해,S.E.S.,정규,1998.11.23,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
60908905,D.I.S.C.O (Feat. TOP),엄정화,EP(미니),2008.07.01,일렉트로닉,디스코,(주)YG엔터테인먼트,YG PLUS
82035747,집에 안갈래 (Feat. 긱스),나비 (Navi),싱글,2013.09.05,알앤비/소울,알앤비,아이티엠엔터테인먼트,카카오엔터테인먼트
90443722,RSVP,식케이 (Sik-K),정규,2020.06.27,랩/힙합,랩,H1GHR MUSIC,"지니뮤직, Stone Music Entertainment"
90419055,훅 들어와 (OMG),골든차일드,EP(미니),2020.06.23,댄스/팝,댄스 팝,울림 엔터테인먼트,카카오엔터테인먼트
90419056,혼잣말,골든차일드,EP(미니),2020.06.23,댄스/팝,댄스 팝,울림 엔터테인먼트,카카오엔터테인먼트
90419057,Make Me Love,골든차일드,EP(미니),2020.06.23,댄스/팝,댄스 팝,울림 엔터테인먼트,카카오엔터테인먼트
90419059,Pass Me By,골든차일드,EP(미니),2020.06.23,댄스/팝,댄스 팝,울림 엔터테인먼트,카카오엔터테인먼트
90419058,H.E.R (그녀에게),골든차일드,EP(미니),2020.06.23,댄스/팝,댄스 팝,울림 엔터테인먼트,카카오엔터테인먼트
16253354,여름안에서,듀스 (Deux),싱글,2013.08.09,댄스/팝,댄스 팝,"카카오엔터테인먼트, 제이원파트너스",카카오엔터테인먼트
16099416,바다의 왕자,박명수,정규,2000.08.16,댄스/팝,댄스 팝,강찬이,지원크리에이티브 주식회사
81033195,Hot Summer,f(x),정규,2011.06.14,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
16098711,여름이야기,DJ DOC,정규,1996.07,댄스/팝,댄스 팝,,RIAK
90443848,아니 그래,ASTRO (아스트로),싱글,2020.06.28,댄스/팝,댄스 팝,판타지오 뮤직,카카오엔터테인먼트
90448145,숨 (Breath),샘김 (Sam Kim),OST,2020.06.28,발라드,발라드,모스트콘텐츠,NHN벅스
90348550,I'm in L but (Song by 줍에이 (Joob A)),SOUND PALETTE,싱글,2020.06.08,인디,랩,SOUND PALETTE,워너뮤직코리아
80782600,밥만 잘 먹더라,창민＆이현 (HOMME),EP(미니),2014.07.23,댄스/팝,팝,BIGHIT MUSIC,YG PLUS
16266252,으쌰! 으쌰!,신화,정규,1998.05.09,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
90451189,마리아 (Maria),화사 (Hwa Sa),EP(미니),2020.06.29,댄스/팝,댄스 팝,㈜알비더블유,카카오엔터테인먼트
90450878,보라빛 밤 (pporappippam),선미,싱글,2020.06.29,댄스/팝,댄스 팝,㈜메이크어스엔터테인먼트,카카오엔터테인먼트
90451113,답을 줘 (THE ANSWER),AB6IX (에이비식스),EP(미니),2020.06.29,댄스/팝,댄스 팝,브랜뉴뮤직,워너뮤직코리아
90450903,파랗게,WOODZ (조승연),EP(미니),2020.06.29,댄스/팝,댄스 팝,위에화엔터테인먼트코리아,"지니뮤직, Stone Music Entertainment"
90451192,I'm bad too (Feat. DPR LIVE),화사 (Hwa Sa),EP(미니),2020.06.29,댄스/팝,댄스 팝,㈜알비더블유,카카오엔터테인먼트
90451190,Kidding,화사 (Hwa Sa),EP(미니),2020.06.29,댄스/팝,댄스 팝,㈜알비더블유,카카오엔터테인먼트
90451114,RED UP,AB6IX (에이비식스),EP(미니),2020.06.29,댄스/팝,댄스 팝,브랜뉴뮤직,워너뮤직코리아
90451115,VIVID,AB6IX (에이비식스),EP(미니),2020.06.29,댄스/팝,댄스 팝,브랜뉴뮤직,워너뮤직코리아
90451191,WHY,화사 (Hwa Sa),EP(미니),2020.06.29,댄스/팝,댄스 팝,㈜알비더블유,카카오엔터테인먼트
90451116,초현실 (SURREAL),AB6IX (에이비식스),EP(미니),2020.06.29,댄스/팝,댄스 팝,브랜뉴뮤직,워너뮤직코리아
90451117,MIDNIGHT BLUE,AB6IX (에이비식스),EP(미니),2020.06.29,댄스/팝,댄스 팝,브랜뉴뮤직,워너뮤직코리아
90451193,LMM,화사 (Hwa Sa),EP(미니),2020.06.29,댄스/팝,댄스 팝,㈜알비더블유,카카오엔터테인먼트
90451118,끈 (HOLD TIGHT),AB6IX (에이비식스),EP(미니),2020.06.29,댄스/팝,댄스 팝,브랜뉴뮤직,워너뮤직코리아
90451188,Intro : Nobody else,화사 (Hwa Sa),EP(미니),2020.06.29,댄스/팝,댄스 팝,㈜알비더블유,카카오엔터테인먼트
89149126,장마,케이윌 (K.Will),,,,,,
16176719,비오는 거리,서영은,스페셜,2004.08.03,발라드,발라드,,오감엔터테인먼트
90455359,나의 하루,길구봉구,OST,2020.06.30,발라드,발라드,Stone Music Entertainment,지니뮤직
90459218,난장판 (Bedlam),이진혁,EP(미니),2020.06.30,랩/힙합,힙합,티오피미디어,카카오엔터테인먼트
82308415,너의 모든 순간 (Piano Ver.),성시경,OST,2014.02.26,OST,TV 드라마,SBS콘텐츠허브,NHN벅스
90459306,나랑 만날래,빨간의자,싱글,2020.07.01,인디,발라드,모던보이엔터테인먼트㈜,"지니뮤직, Stone Music Entertainment"
81801831,Tell Me Tell Me,레인보우 (Rainbow),정규,2013.02.13,댄스/팝,댄스 팝,DSP미디어,카카오엔터테인먼트
87357623,Holiday,소녀시대 (GIRLS' GENERATION),정규,2017.08.04,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
90470193,Summer Hate (Feat. 비),지코 (ZICO),EP(미니),2020.07.01,랩/힙합,힙합,KOZ 엔터테인먼트,카카오엔터테인먼트
90470194,만화영화 (Cartoon),지코 (ZICO),EP(미니),2020.07.01,랩/힙합,힙합,KOZ 엔터테인먼트,카카오엔터테인먼트
90471945,첫 줄,신용재 (2F),정규,2020.07.01,발라드,발라드,MILLION MARKET,Dreamus
90470195,웬수 (Feat. BIBI),지코 (ZICO),EP(미니),2020.07.01,랩/힙합,힙합,KOZ 엔터테인먼트,카카오엔터테인먼트
90471947,별이 온다,신용재 (2F),정규,2020.07.01,발라드,발라드,MILLION MARKET,Dreamus
90470196,No you can't,지코 (ZICO),EP(미니),2020.07.01,랩/힙합,힙합,KOZ 엔터테인먼트,카카오엔터테인먼트
90470197,Roommate,지코 (ZICO),EP(미니),2020.07.01,랩/힙합,힙합,KOZ 엔터테인먼트,카카오엔터테인먼트
90470548,워크맨 (Feat. 식케이 & 박재범) (Prod. by GroovyRoom),장성규,싱글,2020.07.01,댄스/팝,댄스 팝,"JTBC스튜디오㈜, H1GHRMUSIC",카카오엔터테인먼트
90471946,줄게,신용재,EP(미니),2016.10.13,발라드,발라드,더바이브 엔터테인먼트,지니뮤직
90471950,잊혀지지마,신용재,정규,2020.07.01,발라드,발라드,MILLION MARKET,Dreamus
90471949,허락,신용재,정규,2020.07.01,발라드,발라드,MILLION MARKET,Dreamus
90471948,라라랜드,신용재,정규,2020.07.01,발라드,발라드,MILLION MARKET,Dreamus
90471951,하루 이틀 매일,신용재 & 김원주,정규,2020.07.01,발라드,발라드,MILLION MARKET,Dreamus
90471952,또 하루가 지나간다,신용재,정규,2020.07.01,발라드,발라드,MILLION MARKET,Dreamus
86585150,그대를 잊는다는 건,다비치,OST,2016.09.06,발라드,발라드,"Stone Music Entertainment, 냠냠엔터테인먼트","지니뮤직, Stone Music Entertainment"
80741997,응급실,왁스 (Wax),스페셜,2010.06.01,발라드,발라드,비타민엔터테인먼트,카카오엔터테인먼트
49271211,여름안에서 (Original Ver.),서연,정규,2007.05.22,댄스/팝,댄스 팝,,3.14
90470192,Error (Feat. Loopy),ASH ISLAND,싱글,2020.07.02,랩/힙합,힙합,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
90475108,작은 상자,산들,싱글,2020.07.02,댄스/팝,팝,WM Entertainment,Sony Music
90478680,똑똑 (TOCK TOCK),케이시 (Kassy),싱글,2020.07.02,알앤비/소울,알앤비,넥스타엔터테인먼트,카카오엔터테인먼트
90435441,"Hey Stupid, I Love You",JP Saxe,싱글,2020.06.25,팝,팝,Arista Records,Sony Music
90378901,no song without you,HONNE,정규,2020.07.03,락,팝 락,Atlantic Records UK,워너뮤직코리아
87698550,주인공,선미,싱글,2018.01.18,댄스/팝,댄스 팝,"㈜메이크어스엔터테인먼트, THE BLACK LABEL",카카오엔터테인먼트
89914474,what are we,Virginia To Vegas,EP(미니),2020.02.28,팝,팝,Wax Records,유니버설뮤직코리아
90482920,오늘 술 한잔해요,지아 (Zia),싱글,2016.12.01,발라드,발라드,"카카오엔터테인먼트, ㈜페이브엔터테인먼트",카카오엔터테인먼트
90482751,HOLA!,자우림,EP(미니),2020.07.03,댄스/팝,팝 락,인터파크 엔터테인먼트,주식회사 인터파크
90482981,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악동뮤지션),정규,2019.09.25,포크/어쿠스틱,발라드,YG Entertainment,YG PLUS
90482556,요를 붙이는 사이 (Feat. 헤이즈),주영,싱글,2020.07.03,알앤비/소울,알앤비,스타쉽엑스,카카오엔터테인먼트
90482989,물 만난 물고기,AKMU (악동뮤지션),정규,2019.09.25,포크/어쿠스틱,발라드,YG Entertainment,YG PLUS
90482990,리얼리티 & Crescendo,AKMU (악동뮤지션),라이브,2020.07.03,락/메탈,포크 락,YG Entertainment,YG PLUS
90482375,천년의 사랑,김호중,컴필레이션,2020.07.03,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
90442851,행복을 주는 사람,김호중,컴필레이션,2020.06.26,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
